ID,Sample_ID,Sample_Type_Code,Project,dataset,Date,Location_Type,latitude,longitude,Contact,num_orig_dists,Measured_Distributions,Grainsize,Mean,Median,Wentworth,Kurtosis,Kurtosis_Class,Skewness,Skewness_Class,Std,Sorting,d5,d10,d16,d25,d30,d50,d65,d75,d84,d90,d95,Notes
170712,15486,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.58167,-80.3275,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.444429142,,MediumSand,9.000039822,ExtremelyLeptokurtic,0.607104,VeryCoarseSkewed,0.486335062,VeryWellSorted,2.033518105,1.423052594,1.034546821,0.717479923,,0.425734723,,0.2905863,0.250007502,0.221142332,0.190789242,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 6.4;TOP_OF_SAMPLE_INTERVAL: 4.1;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.04;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 4.722;WW_PEBBLE: 0.439;WW_VERY_COARSE_SAND: 11.479;WW_COARSE_SAND: 23.161;WW_MEDIUM_SAND: 44.175;WW_FINE_SAND: 15.289;WW_VERY_FINE_SAND: 0.687;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170716,15487,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.58167,-80.3275,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.184290399,,FineSand,25.63243623,ExtremelyLeptokurtic,0.664348788,VeryCoarseSkewed,0.582373608,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 7.3;TOP_OF_SAMPLE_INTERVAL: 6.4;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.06;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.237;WW_PEBBLE: 0.063;WW_VERY_COARSE_SAND: 0.368;WW_COARSE_SAND: 2.703;WW_MEDIUM_SAND: 32.095;WW_FINE_SAND: 42.571;WW_VERY_FINE_SAND: 21.897;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170747,15483,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.58167,-80.3275,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.281272344,,MediumSand,17.75200622,ExtremelyLeptokurtic,1.140760464,,0.721969689,VeryWellSorted,,,,,,,,,,,,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 3.3;TOP_OF_SAMPLE_INTERVAL: 1.2;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.02;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0;WW_PEBBLE: 0;WW_VERY_COARSE_SAND: 0.047;WW_COARSE_SAND: 5.718;WW_MEDIUM_SAND: 69.597;WW_FINE_SAND: 23.667;WW_VERY_FINE_SAND: 0.943;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170709,15484,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.58167,-80.3275,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.332179378,,MediumSand,20.25078685,ExtremelyLeptokurtic,0.664348788,VeryCoarseSkewed,0.641719111,VeryWellSorted,0.824165535,0.639055875,0.541119515,0.462339359,,0.33915902,,0.27093915,0.244184584,0.220530057,0.19092153,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 4.1;TOP_OF_SAMPLE_INTERVAL: 3.3;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.01;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.158;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 2.488;WW_COARSE_SAND: 16.907;WW_MEDIUM_SAND: 63.061;WW_FINE_SAND: 16.543;WW_VERY_FINE_SAND: 0.826;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170715,15479,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.58167,-80.3275,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.400542871,,MediumSand,9.713081076,ExtremelyLeptokurtic,0.757862831,VeryCoarseSkewed,0.615578672,VeryWellSorted,1.011852943,0.828174041,0.698344694,0.586017921,,0.429290576,,0.306091942,0.268136794,0.24149151,0.215393698,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 0.6;TOP_OF_SAMPLE_INTERVAL: 0.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.0;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.405;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 4.756;WW_COARSE_SAND: 31.476;WW_MEDIUM_SAND: 51.857;WW_FINE_SAND: 11.267;WW_VERY_FINE_SAND: 0.232;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170711,15481,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.58167,-80.3275,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.289179812,,MediumSand,107.6238413,ExtremelyLeptokurtic,0.51763984,VeryCoarseSkewed,0.683025765,VeryWellSorted,0.582373608,0.488023459,0.437703493,0.383162946,,0.306091942,,0.247936667,0.223453539,0.206762896,0.182763904,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 1.1;TOP_OF_SAMPLE_INTERVAL: 0.9;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.01;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.268;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 1.021;WW_COARSE_SAND: 7.392;WW_MEDIUM_SAND: 65.553;WW_FINE_SAND: 25.127;WW_VERY_FINE_SAND: 0.62;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170803,15478,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.61139,-80.34,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.496553772,,MediumSand,8.111308308,ExtremelyLeptokurtic,0.707112086,VeryCoarseSkewed,0.528516315,VeryWellSorted,1.741080229,1.359419207,1.078478668,0.822453548,,0.487685311,,0.335186078,0.297928452,0.264079017,0.229417281,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 4.6;TOP_OF_SAMPLE_INTERVAL: 3.3;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.05;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 3.095;WW_PEBBLE: 0.176;WW_VERY_COARSE_SAND: 14.714;WW_COARSE_SAND: 30.052;WW_MEDIUM_SAND: 44.194;WW_FINE_SAND: 6.861;WW_VERY_FINE_SAND: 0.401;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170804,15475,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.61139,-80.34,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.334489818,,MediumSand,20.67628962,ExtremelyLeptokurtic,0.598746,VeryCoarseSkewed,0.668969599,VeryWellSorted,0.781332053,0.614725908,0.529249487,0.45724029,,0.340572449,,0.277977492,0.254553839,0.232458577,0.213018154,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 1.2;TOP_OF_SAMPLE_INTERVAL: 1.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.01;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.07;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 1.995;WW_COARSE_SAND: 16.478;WW_MEDIUM_SAND: 67.26;WW_FINE_SAND: 13.87;WW_VERY_FINE_SAND: 0.31;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170802,15476,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.61139,-80.34,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.31644703,,MediumSand,12.55265814,ExtremelyLeptokurtic,0.752628003,VeryCoarseSkewed,0.687776481,VeryWellSorted,0.66711743,0.564098059,0.496898069,0.438918722,,0.328743606,,0.264079017,0.239325272,0.220530057,0.199305077,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 2.0;TOP_OF_SAMPLE_INTERVAL: 1.2;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.02;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.634;WW_COARSE_SAND: 14.926;WW_MEDIUM_SAND: 65.207;WW_FINE_SAND: 18.934;WW_VERY_FINE_SAND: 0.28;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170805,15477,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.61139,-80.34,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.463301747,,MediumSand,11.87555247,ExtremelyLeptokurtic,0.726991276,VeryCoarseSkewed,0.562536247,VeryWellSorted,1.419112604,1.128179192,0.920827341,0.721469442,,0.465877917,,0.332640185,0.298962763,0.266654074,0.233265597,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 3.3;TOP_OF_SAMPLE_INTERVAL: 2.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.09;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.992;WW_PEBBLE: 0.369;WW_VERY_COARSE_SAND: 11.713;WW_COARSE_SAND: 31.368;WW_MEDIUM_SAND: 48.738;WW_FINE_SAND: 6.237;WW_VERY_FINE_SAND: 0.49;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
170806,15474,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.61139,-80.34,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.291191173,,MediumSand,27.6632033,ExtremelyLeptokurtic,0.539621324,VeryCoarseSkewed,0.707112086,VeryWellSorted,0.595435107,0.497587379,0.438310686,0.375277736,,0.300416832,,0.250875446,0.22925832,0.215692497,0.195881209,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 1.0;TOP_OF_SAMPLE_INTERVAL: 0.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.01;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.0;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 0.749;WW_COARSE_SAND: 9.013;WW_MEDIUM_SAND: 65.667;WW_FINE_SAND: 24.382;WW_VERY_FINE_SAND: 0.174;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171165,15471,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.65,-80.35417,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.479639688,,MediumSand,9.189145655,ExtremelyLeptokurtic,0.543374605,VeryCoarseSkewed,0.432276463,VeryWellSorted,3.157896944,2.053347114,1.350965288,0.759966943,,0.424261825,,0.300416832,0.25792836,0.224384771,0.18608743,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 4.6;TOP_OF_SAMPLE_INTERVAL: 3.2;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.03;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 7.526;WW_PEBBLE: 2.795;WW_VERY_COARSE_SAND: 9.843;WW_COARSE_SAND: 18.495;WW_MEDIUM_SAND: 47.086;WW_FINE_SAND: 12.955;WW_VERY_FINE_SAND: 1.262;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171162,15469,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.65,-80.35417,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.411803417,,MediumSand,11.87555247,ExtremelyLeptokurtic,0.817905617,VeryCoarseSkewed,0.582373608,VeryWellSorted,1.181807274,0.913200045,0.749504479,0.610479778,,0.438006984,,0.314915371,0.273581101,0.239325272,0.198615549,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 2.3;TOP_OF_SAMPLE_INTERVAL: 1.1;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.03;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.699;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 6.966;WW_COARSE_SAND: 31.053;WW_MEDIUM_SAND: 49.885;WW_FINE_SAND: 10.496;WW_VERY_FINE_SAND: 0.87;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171168,15473,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.65,-80.35417,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.216141474,,FineSand,17.50761435,ExtremelyLeptokurtic,0.598746,VeryCoarseSkewed,0.528516315,VeryWellSorted,0.729515152,0.529616454,0.430482448,0.337517431,,0.222989373,,0.150002582,0.127809258,0.112817919,0.098077942,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 6.6;TOP_OF_SAMPLE_INTERVAL: 5.8;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.47;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.631;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 2.022;WW_COARSE_SAND: 8.578;WW_MEDIUM_SAND: 30.58;WW_FINE_SAND: 43.026;WW_VERY_FINE_SAND: 14.683;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171167,15470,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.65,-80.35417,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.325343371,,MediumSand,34.77284436,ExtremelyLeptokurtic,0.742266574,VeryCoarseSkewed,0.655202698,VeryWellSorted,0.714997685,0.582373608,0.510867468,0.453767339,,0.342941266,,0.27567498,0.246394805,0.217644825,0.182637269,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 3.2;TOP_OF_SAMPLE_INTERVAL: 2.3;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.03;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.113;WW_PEBBLE: 0.067;WW_VERY_COARSE_SAND: 1.555;WW_COARSE_SAND: 15.228;WW_MEDIUM_SAND: 66.305;WW_FINE_SAND: 15.829;WW_VERY_FINE_SAND: 0.873;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171169,15468,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.65,-80.35417,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.2534974,,MediumSand,99.034308,ExtremelyLeptokurtic,0.450633006,VeryCoarseSkewed,0.611326651,VeryWellSorted,0.632446043,0.471726797,0.395576591,0.338219994,,0.265731541,,0.211253705,0.18505842,0.161550478,0.133699209,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 1.1;TOP_OF_SAMPLE_INTERVAL: 0.0;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.03;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 0.638;WW_PEBBLE: 0.0;WW_VERY_COARSE_SAND: 1.889;WW_COARSE_SAND: 5.737;WW_MEDIUM_SAND: 48.49;WW_FINE_SAND: 39.48;WW_VERY_FINE_SAND: 3.555;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171164,15472,1,Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,rossi,4/11/1999,Beach?Y,27.65,-80.35417,Florida Rossi Project: Project name:A Geological Investigation of Sand Resources in the Offshore Area Along Florida's Central-East Coast (Indian River County); Project ID240,0,,,0.646182523,,CoarseSand,5.81566844,ExtremelyLeptokurtic,1.02811321,,0.453767339,VeryWellSorted,2.332655972,1.873817423,1.562640662,1.271025091,,0.755764545,,0.396400008,0.298135028,0.237342919,0.182384261,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: 5.8;TOP_OF_SAMPLE_INTERVAL: 4.6;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: nan;PCT_PAN_FRACTION: 0.07;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 7.381;WW_PEBBLE: 0.707;WW_VERY_COARSE_SAND: 28.349;WW_COARSE_SAND: 30.459;WW_MEDIUM_SAND: 21.854;WW_FINE_SAND: 9.631;WW_VERY_FINE_SAND: 1.542;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171179,12053,1,"Project name:City of Vero Beach, Beach Restoration Project Assessment Report (1988); Project ID165",rossi,12/1/1988,Beach?Y,27.65242,-80.35542,"Florida Rossi Project: Project name:City of Vero Beach, Beach Restoration Project Assessment Report (1988); Project ID165",0,,,0.532192357,,CoarseSand,,,,,0.503485253,VeryWellSorted,2.812723437,2.265727658,1.793753632,1.327757011,,0.729515152,,0.533300147,0.461698879,0.404729032,0.362746014,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 1.37;PCT_PAN_FRACTION: 0.04;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 10.65;WW_PEBBLE: 2.12;WW_VERY_COARSE_SAND: 21.7;WW_COARSE_SAND: 45.18;WW_MEDIUM_SAND: 18.04;WW_FINE_SAND: 0.56;WW_VERY_FINE_SAND: 0.86;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
171180,12054,1,"Project name:City of Vero Beach, Beach Restoration Project Assessment Report (1988); Project ID165",rossi,12/1/1988,Beach?Y,27.65243,-80.3554,"Florida Rossi Project: Project name:City of Vero Beach, Beach Restoration Project Assessment Report (1988); Project ID165",0,,,0.752628003,,CoarseSand,,,,,0.637286529,VeryWellSorted,3.82632149,0.985549647,0.629821293,0.494150366,,0.41553083,,0.336582951,0.262983048,0.201947187,0.154433574,Shape: nan;LAB_REMARKS: nan;BOTTOM_OF_SAMPLE_INTERVAL: nan;TOP_OF_SAMPLE_INTERVAL: nan;SPHERICITY: nan;ANGULARITY: nan;PCT_FINES: 1.0;PCT_PAN_FRACTION: 0.06;PCT_CARBONATE: nan;PCT_SHELL_FRAGMENTS: nan;PCT_HEAVY_MINERALS: nan;PCT_ORGANICS: nan;HEAVY_MINERALS_DISSOLVED: N;ORGANICS_REMOVED: N;SHELL_FRAGMENTS_REMOVED: N;WW_BOULDER: 0;WW_COBBLE: 0;WW_GRAVEL: 2.82;WW_PEBBLE: 4.78;WW_VERY_COARSE_SAND: 2.21;WW_COARSE_SAND: 13.33;WW_MEDIUM_SAND: 61.91;WW_FINE_SAND: 12.81;WW_VERY_FINE_SAND: 1.23;WW_SILT: 0.0;WW_CLAY: 0.0;WW_COLLOID: 0.0
