Lat,Lon,Dep,Ele,Type,eMean,gMean,gMed,dataset,SITE,Mean,Grain_Size
34.14032,-119.24239,20,O,E,0.094,,,Barnard_Santa_Barbara,,,0.094
34.14265,-119.21033,5,O,E,0.1576,,,Barnard_Santa_Barbara,,,0.1576
34.14014,-119.21207,10,O,E,0.1076,,,Barnard_Santa_Barbara,,,0.1076
34.13533,-119.21512,20,O,E,0.0876,,,Barnard_Santa_Barbara,,,0.0876
34.1409,-119.19742,5,O,E,0.181,,,Barnard_Santa_Barbara,,,0.181
34.13811,-119.19972,10,O,E,0.0926,,,Barnard_Santa_Barbara,,,0.0926
34.12229,-119.21182,20,O,E,0.0801,,,Barnard_Santa_Barbara,,,0.0801
34.13673,-119.18991,5,O,E,0.1128,,,Barnard_Santa_Barbara,,,0.1128
34.1344,-119.19194,10,O,E,0.0984,,,Barnard_Santa_Barbara,,,0.0984
34.11967,-119.2019,20,O,E,0.1032,,,Barnard_Santa_Barbara,,,0.1032
34.12662,-119.17368,5,O,E,0.1363,,,Barnard_Santa_Barbara,,,0.1363
34.12486,-119.17605,10,O,E,0.0845,,,Barnard_Santa_Barbara,,,0.0845
34.11166,-119.18854,20,O,E,0.0841,,,Barnard_Santa_Barbara,,,0.0841
34.1143,-119.15566,5,O,E,0.1215,,,Barnard_Santa_Barbara,,,0.1215
34.11076,-119.15742,10,O,E,0.0816,,,Barnard_Santa_Barbara,,,0.0816
34.10024,-119.16669,20,O,E,0.0895,,,Barnard_Santa_Barbara,,,0.0895
34.10209,-119.13545,5,O,E,0.1186,,,Barnard_Santa_Barbara,,,0.1186
34.09944,-119.13888,10,O,E,0.0749,,,Barnard_Santa_Barbara,,,0.0749
34.09235,-119.14134,20,O,E,0.0873,,,Barnard_Santa_Barbara,,,0.0873
34.09478,-119.11601,5,O,E,0.1408,,,Barnard_Santa_Barbara,,,0.1408
34.09185,-119.11488,10,O,E,0.1002,,,Barnard_Santa_Barbara,,,0.1002
34.08747,-119.11489,20,O,E,0.0841,,,Barnard_Santa_Barbara,,,0.0841
34.09816,-119.0951,10,O,E,0.1061,,,Barnard_Santa_Barbara,,,0.1061
34.09458,-119.0945,20,O,E,0.0858,,,Barnard_Santa_Barbara,,,0.0858
34.09084,-119.07241,5,O,B,0.1204,0.0704,0.0677,Barnard_Santa_Barbara,,,0.1204
34.0887,-119.07476,10,O,E,0.0891,,,Barnard_Santa_Barbara,,,0.0891
34.08572,-119.07931,20,O,E,0.0857,,,Barnard_Santa_Barbara,,,0.0857
34.08558,-119.06645,10,O,E,0.1065,,,Barnard_Santa_Barbara,,,0.1065
34.08492,-119.06128,5,O,E,0.3007,,,Barnard_Santa_Barbara,,,0.3007
34.08414,-119.06253,10,O,E,0.1402,,,Barnard_Santa_Barbara,,,0.1402
34.07773,-119.0645,20,O,E,0.1174,,,Barnard_Santa_Barbara,,,0.1174
34.39625,-119.53569,0,MB,E,0.2566,,,Barnard_Santa_Barbara,,,0.2566
34.39619,-119.53447,0,MB,E,0.2719,,,Barnard_Santa_Barbara,,,0.2719
34.39606,-119.53339,0,MB,E,0.238,,,Barnard_Santa_Barbara,,,0.238
34.39578,-119.53158,0,MB,E,0.2707,,,Barnard_Santa_Barbara,,,0.2707
34.39544,-119.53031,0,MB,E,0.2987,,,Barnard_Santa_Barbara,,,0.2987
34.39522,-119.52889,0,MB,E,0.2062,,,Barnard_Santa_Barbara,,,0.2062
34.39383,-119.52589,0,MB,E,0.2333,,,Barnard_Santa_Barbara,,,0.2333
34.39267,-119.52386,0,MB,E,0.3604,,,Barnard_Santa_Barbara,,,0.3604
34.38997,-119.51975,0,MB,E,0.3914,,,Barnard_Santa_Barbara,,,0.3914
34.39631,-119.53569,0,BB,E,0.2621,,,Barnard_Santa_Barbara,,,0.2621
34.39628,-119.53447,0,BB,E,0.2497,,,Barnard_Santa_Barbara,,,0.2497
34.39619,-119.53333,0,BB,E,0.2708,,,Barnard_Santa_Barbara,,,0.2708
34.39589,-119.53156,0,BB,E,0.2426,,,Barnard_Santa_Barbara,,,0.2426
34.39558,-119.53025,0,BB,E,0.2501,,,Barnard_Santa_Barbara,,,0.2501
34.39542,-119.52883,0,BB,E,0.1861,,,Barnard_Santa_Barbara,,,0.1861
34.39397,-119.52578,0,BB,B,0.2354,0.2513,0.2476,Barnard_Santa_Barbara,,,0.2354
34.39289,-119.52375,0,BB,E,0.2569,,,Barnard_Santa_Barbara,,,0.2569
34.39014,-119.51958,0,BB,E,0.3286,,,Barnard_Santa_Barbara,,,0.3286
34.41722,-119.82614,0,MB,E,0.1604,,,Barnard_Santa_Barbara,,,0.1604
34.41683,-119.82733,0,MB,E,0.3484,,,Barnard_Santa_Barbara,,,0.3484
34.41675,-119.82842,0,MB,E,0.1707,,,Barnard_Santa_Barbara,,,0.1707
34.41658,-119.83172,0,MB,B,0.275,0.2546,0.2504,Barnard_Santa_Barbara,,,0.275
34.41586,-119.83494,0,MB,E,0.233,,,Barnard_Santa_Barbara,,,0.233
34.408,-119.87956,0,MB,E,0.2654,,,Barnard_Santa_Barbara,,,0.2654
34.41672,-119.88753,0,MB,E,0.3078,,,Barnard_Santa_Barbara,,,0.3078
34.41931,-119.89083,0,MB,B,0.2735,0.3136,0.312,Barnard_Santa_Barbara,,,0.2735
34.40708,-119.87817,0,MB,E,0.2148,,,Barnard_Santa_Barbara,,,0.2148
34.41611,-119.83503,0,BB,E,0.3119,,,Barnard_Santa_Barbara,,,0.3119
34.40808,-119.87936,0,BB,E,0.1925,,,Barnard_Santa_Barbara,,,0.1925
34.41683,-119.88736,0,BB,E,0.2308,,,Barnard_Santa_Barbara,,,0.2308
34.24492,-119.26753,0,MB,B,0.4496,0.5085,0.48,Barnard_Santa_Barbara,,,0.4496
34.27508,-119.30972,0,MB,E,0.6326,,,Barnard_Santa_Barbara,,,0.6326
34.27544,-119.29169,0,MB,E,0.4167,,,Barnard_Santa_Barbara,,,0.4167
34.24517,-119.267,0,BB,B,0.7008,0.4537,0.4595,Barnard_Santa_Barbara,,,0.7008
34.27567,-119.29158,0,BB,E,0.3553,,,Barnard_Santa_Barbara,,,0.3553
34.08825,-119.06479,0,MB,E,1.0332,,,Barnard_Santa_Barbara,,,1.0332
34.47085,-120.22627,0,MB,E,0.3543,,,Barnard_Santa_Barbara,,,0.3543
34.47107,-120.22728,0,MB,E,0.2936,,,Barnard_Santa_Barbara,,,0.2936
34.4628,-120.07163,0,MB,E,0.2572,,,Barnard_Santa_Barbara,,,0.2572
34.46254,-120.06665,0,MB,E,0.2994,,,Barnard_Santa_Barbara,,,0.2994
34.46091,-120.02942,0,MB,E,0.2802,,,Barnard_Santa_Barbara,,,0.2802
34.40806,-119.87963,0,MB,E,0.2274,,,Barnard_Santa_Barbara,,,0.2274
34.40932,-119.8698,0,MB,E,0.3888,,,Barnard_Santa_Barbara,,,0.3888
34.40758,-119.8508,0,MB,E,0.3989,,,Barnard_Santa_Barbara,,,0.3989
34.41597,-119.83446,0,MB,E,0.2208,,,Barnard_Santa_Barbara,,,0.2208
34.40368,-119.74709,0,MB,E,0.1738,,,Barnard_Santa_Barbara,,,0.1738
34.40271,-119.69506,0,MB,E,0.1656,,,Barnard_Santa_Barbara,,,0.1656
34.40266,-119.69557,0,MB,E,0.2971,,,Barnard_Santa_Barbara,,,0.2971
34.4106,-119.68976,0,MB,E,0.1426,,,Barnard_Santa_Barbara,,,0.1426
34.41031,-119.68925,0,MB,E,0.1913,,,Barnard_Santa_Barbara,,,0.1913
34.41457,-119.6803,0,MB,E,0.2058,,,Barnard_Santa_Barbara,,,0.2058
34.41444,-119.68027,0,MB,E,0.3062,,,Barnard_Santa_Barbara,,,0.3062
34.4161,-119.66998,0,MB,E,0.2747,,,Barnard_Santa_Barbara,,,0.2747
34.41709,-119.65842,0,MB,E,0.2454,,,Barnard_Santa_Barbara,,,0.2454
34.41737,-119.64716,0,MB,E,0.2325,,,Barnard_Santa_Barbara,,,0.2325
34.41732,-119.64719,0,MB,E,0.2529,,,Barnard_Santa_Barbara,,,0.2529
34.41637,-119.63601,0,MB,E,0.2136,,,Barnard_Santa_Barbara,,,0.2136
34.41894,-119.62495,0,MB,E,0.2919,,,Barnard_Santa_Barbara,,,0.2919
34.41979,-119.6028,0,MB,E,0.2275,,,Barnard_Santa_Barbara,,,0.2275
34.41972,-119.6028,0,MB,E,0.3763,,,Barnard_Santa_Barbara,,,0.3763
34.41313,-119.55877,0,MB,E,0.2433,,,Barnard_Santa_Barbara,,,0.2433
34.40808,-119.55132,0,MB,E,0.17,,,Barnard_Santa_Barbara,,,0.17
34.39532,-119.52947,0,MB,E,0.1817,,,Barnard_Santa_Barbara,,,0.1817
34.39292,-119.52429,0,MB,E,0.2515,,,Barnard_Santa_Barbara,,,0.2515
34.38753,-119.51421,0,MB,E,0.2075,,,Barnard_Santa_Barbara,,,0.2075
34.37732,-119.48138,0,MB,E,0.2742,,,Barnard_Santa_Barbara,,,0.2742
34.37043,-119.45616,0,MB,E,0.2523,,,Barnard_Santa_Barbara,,,0.2523
34.36274,-119.44868,0,MB,E,0.2534,,,Barnard_Santa_Barbara,,,0.2534
34.35328,-119.42893,0,MB,E,0.2261,,,Barnard_Santa_Barbara,,,0.2261
34.32861,-119.39872,0,MB,E,0.404,,,Barnard_Santa_Barbara,,,0.404
34.31955,-119.39153,0,MB,E,0.365,,,Barnard_Santa_Barbara,,,0.365
34.32114,-119.37671,0,MB,E,0.425,,,Barnard_Santa_Barbara,,,0.425
34.3084,-119.35425,0,MB,E,0.2417,,,Barnard_Santa_Barbara,,,0.2417
34.30221,-119.34685,0,MB,E,0.2388,,,Barnard_Santa_Barbara,,,0.2388
34.2733,-119.30478,0,MB,E,0.4241,,,Barnard_Santa_Barbara,,,0.4241
34.27318,-119.28651,0,MB,E,0.3259,,,Barnard_Santa_Barbara,,,0.3259
34.26368,-119.27558,0,MB,E,0.3847,,,Barnard_Santa_Barbara,,,0.3847
34.25497,-119.27049,0,MB,E,0.3588,,,Barnard_Santa_Barbara,,,0.3588
34.24519,-119.26758,0,MB,E,0.2215,,,Barnard_Santa_Barbara,,,0.2215
34.23994,-119.26723,0,MB,E,0.2822,,,Barnard_Santa_Barbara,,,0.2822
34.19831,-119.2488,0,MB,E,0.4163,,,Barnard_Santa_Barbara,,,0.4163
34.19818,-119.24924,0,MB,E,0.3136,,,Barnard_Santa_Barbara,,,0.3136
34.19233,-119.24558,0,MB,E,0.3439,,,Barnard_Santa_Barbara,,,0.3439
34.19217,-119.24601,0,MB,E,0.3767,,,Barnard_Santa_Barbara,,,0.3767
34.18349,-119.24112,0,MB,E,0.3026,,,Barnard_Santa_Barbara,,,0.3026
34.18351,-119.24143,0,MB,E,0.6065,,,Barnard_Santa_Barbara,,,0.6065
34.18351,-119.24143,0,MB,E,0.3918,,,Barnard_Santa_Barbara,,,0.3918
34.17648,-119.23728,0,MB,E,0.2947,,,Barnard_Santa_Barbara,,,0.2947
34.17626,-119.23747,0,MB,E,0.3607,,,Barnard_Santa_Barbara,,,0.3607
34.16589,-119.23077,0,MB,E,0.3413,,,Barnard_Santa_Barbara,,,0.3413
34.16573,-119.23128,0,MB,E,0.3157,,,Barnard_Santa_Barbara,,,0.3157
34.15691,-119.22466,0,MB,E,0.2846,,,Barnard_Santa_Barbara,,,0.2846
34.15656,-119.2249,0,MB,E,0.2705,,,Barnard_Santa_Barbara,,,0.2705
34.14801,-119.21641,0,MB,E,0.3774,,,Barnard_Santa_Barbara,,,0.3774
34.14788,-119.21702,0,MB,E,1.1814,,,Barnard_Santa_Barbara,,,1.1814
34.08825,-119.06479,0,MB,E,0.4737,,,Barnard_Santa_Barbara,,,0.4737
34.07558,-119.02254,0,MB,E,0.494,,,Barnard_Santa_Barbara,,,0.494
34.06979,-119.0127,0,MB,E,0.3952,,,Barnard_Santa_Barbara,,,0.3952
34.06979,-119.0127,0,MB,E,0.7442,,,Barnard_Santa_Barbara,,,0.7442
34.05203,-118.96063,0,MB,E,0.3735,,,Barnard_Santa_Barbara,,,0.3735
34.04581,-118.93156,0,MB,E,0.4517,,,Barnard_Santa_Barbara,,,0.4517
34.04265,-118.91623,0,MB,E,0.595,,,Barnard_Santa_Barbara,,,0.595
34.03934,-118.893,0,MB,E,0.5695,,,Barnard_Santa_Barbara,,,0.5695
34.03803,-118.87546,0,MB,E,0.3686,,,Barnard_Santa_Barbara,,,0.3686
34.03798,-118.87412,0,MB,E,0.4876,,,Barnard_Santa_Barbara,,,0.4876
34.02811,-118.84082,0,MB,E,0.5223,,,Barnard_Santa_Barbara,,,0.5223
34.02241,-118.83201,0,MB,E,0.4247,,,Barnard_Santa_Barbara,,,0.4247
34.01661,-118.82449,0,MB,E,0.4812,,,Barnard_Santa_Barbara,,,0.4812
34.01279,-118.81941,0,MB,E,0.5002,,,Barnard_Santa_Barbara,,,0.5002
34.00265,-118.80939,0,MB,E,0.6576,,,Barnard_Santa_Barbara,,,0.6576
34.47122,-120.22725,0,BB,E,0.237,,,Barnard_Santa_Barbara,,,0.237
34.40816,-119.87943,0,BB,E,0.2635,,,Barnard_Santa_Barbara,,,0.2635
34.41624,-119.83449,0,BB,E,0.3271,,,Barnard_Santa_Barbara,,,0.3271
34.40375,-119.74709,0,BB,E,0.3101,,,Barnard_Santa_Barbara,,,0.3101
34.40312,-119.69521,0,BB,E,0.347,,,Barnard_Santa_Barbara,,,0.347
34.41359,-119.69559,0,BB,E,0.3568,,,Barnard_Santa_Barbara,,,0.3568
34.41095,-119.69012,0,BB,E,0.386,,,Barnard_Santa_Barbara,,,0.386
34.4148,-119.68035,0,BB,E,0.3428,,,Barnard_Santa_Barbara,,,0.3428
34.41671,-119.66998,0,BB,E,0.4423,,,Barnard_Santa_Barbara,,,0.4423
34.41718,-119.65847,0,BB,E,0.3105,,,Barnard_Santa_Barbara,,,0.3105
34.41745,-119.64715,0,BB,E,0.3548,,,Barnard_Santa_Barbara,,,0.3548
34.41645,-119.63603,0,BB,E,0.3423,,,Barnard_Santa_Barbara,,,0.3423
34.4191,-119.62491,0,BB,E,0.3329,,,Barnard_Santa_Barbara,,,0.3329
34.41996,-119.60266,0,BB,E,0.457,,,Barnard_Santa_Barbara,,,0.457
34.39309,-119.5241,0,BB,E,0.9926,,,Barnard_Santa_Barbara,,,0.9926
34.3774,-119.48125,0,BB,E,0.555,,,Barnard_Santa_Barbara,,,0.555
34.37063,-119.45587,0,BB,E,0.4051,,,Barnard_Santa_Barbara,,,0.4051
34.35342,-119.42882,0,BB,E,0.4353,,,Barnard_Santa_Barbara,,,0.4353
34.32863,-119.39865,0,BB,E,0.2328,,,Barnard_Santa_Barbara,,,0.2328
34.29609,-119.34184,0,BB,E,0.2294,,,Barnard_Santa_Barbara,,,0.2294
34.27352,-119.30477,0,BB,E,0.1616,,,Barnard_Santa_Barbara,,,0.1616
34.2733,-119.28643,0,BB,E,0.2319,,,Barnard_Santa_Barbara,,,0.2319
34.26381,-119.27528,0,BB,E,0.1547,,,Barnard_Santa_Barbara,,,0.1547
34.25517,-119.2703,0,BB,E,0.2352,,,Barnard_Santa_Barbara,,,0.2352
34.24533,-119.2672,0,BB,E,0.123,,,Barnard_Santa_Barbara,,,0.123
34.23952,-119.26615,0,BB,E,0.2359,,,Barnard_Santa_Barbara,,,0.2359
34.19855,-119.24815,0,BB,E,0.3874,,,Barnard_Santa_Barbara,,,0.3874
34.19255,-119.24495,0,BB,E,0.2014,,,Barnard_Santa_Barbara,,,0.2014
34.18362,-119.24032,0,BB,E,0.2212,,,Barnard_Santa_Barbara,,,0.2212
34.17656,-119.23686,0,BB,E,0.2423,,,Barnard_Santa_Barbara,,,0.2423
34.16596,-119.23025,0,BB,E,0.305,,,Barnard_Santa_Barbara,,,0.305
34.14817,-119.2156,0,BB,E,0.2453,,,Barnard_Santa_Barbara,,,0.2453
34.14426,-119.19884,0,BB,E,0.2493,,,Barnard_Santa_Barbara,,,0.2493
34.14032,-119.19058,0,BB,E,0.2531,,,Barnard_Santa_Barbara,,,0.2531
34.0886,-119.06422,0,BB,E,0.2265,,,Barnard_Santa_Barbara,,,0.2265
34.06992,-119.01259,0,BB,E,0.2741,,,Barnard_Santa_Barbara,,,0.2741
34.02829,-118.84056,0,BB,E,0.1726,,,Barnard_Santa_Barbara,,,0.1726
33.01703333,-117.2826833,0,BF,,,,,Yates_Oceanside,,,0.149254934
33.01156667,-117.27975,0,BF,,,,,Yates_Oceanside,,,0.151969162
33.00486667,-117.2785167,0,BF,,,,,Yates_Oceanside,,,0.141790547
32.9984,-117.2771167,0,BF,,,,,Yates_Oceanside,,,0.1468782
33.25274,-117.43398,2,MB,,,,,Yates_Oceanside,,,0.21646392
33.2526,-117.43415,1,BF,,,,,Yates_Oceanside,,,0.186938239
33.25243,-117.43431,0,BF,,,,,Yates_Oceanside,,,0.19398159
33.251765,-117.434738,-1,O,,,,,Yates_Oceanside,,,0.139606149
33.251412,-117.434999,-3,O,,,,,Yates_Oceanside,,,0.164840685
33.25654,-117.43714,2,MB,,,,,Yates_Oceanside,,,0.217611334
33.25644,-117.43722,1,BF,,,,,Yates_Oceanside,,,0.224182194
33.25626,-117.43736,0,BF,,,,,Yates_Oceanside,,,0.183572619
33.255758,-117.437773,-1,O,,,,,Yates_Oceanside,,,0.158296909
33.255208,-117.43821,-3,O,,,,,Yates_Oceanside,,,0.148294656
33.2604,-117.44075,2,MB,,,,,Yates_Oceanside,,,0.210500761
33.26082,-117.44084,1,BF,,,,,Yates_Oceanside,,,0.193219533
33.26064,-117.44107,0,BF,,,,,Yates_Oceanside,,,0.16910296
33.26035,-117.44139,-1,O,,,,,Yates_Oceanside,,,0.22206321
33.25964,-117.4422,-3,O,,,,,Yates_Oceanside,,,0.150692433
33.26798,-117.44627,2,MB,,,,,Yates_Oceanside,,,0.26851013
33.26788,-117.44633,1,BF,,,,,Yates_Oceanside,,,0.216905192
33.2677,-117.44648,0,BF,,,,,Yates_Oceanside,,,0.18608722
33.267277,-117.446925,-1,O,,,,,Yates_Oceanside,,,0.141890193
33.26655,-117.44748,-3,O,,,,,Yates_Oceanside,,,0.143192245
33.27534,-117.45255,2,MB,,,,,Yates_Oceanside,,,0.266135256
33.27526,-117.45262,1,BF,,,,,Yates_Oceanside,,,0.246492535
33.27509,-117.45274,0,BF,,,,,Yates_Oceanside,,,0.213207197
33.274773,-117.453163,-1,O,,,,,Yates_Oceanside,,,0.124730573
33.273942,-117.453876,-3,O,,,,,Yates_Oceanside,,,0.11284086
33.28342,-117.45942,2,MB,,,,,Yates_Oceanside,,,0.269872487
33.28333,-117.45948,1,BF,,,,,Yates_Oceanside,,,0.22025763
33.28306,-117.45972,0,BF,,,,,Yates_Oceanside,,,0.169527561
33.282875,-117.46004,-1,O,,,,,Yates_Oceanside,,,0.122941668
33.282225,-117.460639,-3,O,,,,,Yates_Oceanside,,,0.3726524
33.29048,-117.46544,2,MB,,,,,Yates_Oceanside,,,0.228992206
33.29037,-117.46553,1,BF,,,,,Yates_Oceanside,,,0.215713245
33.29005,-117.46585,0,BF,,,,,Yates_Oceanside,,,0.156944865
33.289908,-117.466033,-1,O,,,,,Yates_Oceanside,,,0.142143698
33.28899441,-117.46676,-3,O,,,,,Yates_Oceanside,,,0.183778549
33.29759,-117.47178,2,MB,,,,,Yates_Oceanside,,,0.239474198
33.29748,-117.47189,1,BF,,,,,Yates_Oceanside,,,0.202143655
33.29723,-117.47213,0,BF,,,,,Yates_Oceanside,,,0.13339116
33.296944,-117.472335,-1,O,,,,,Yates_Oceanside,,,0.118592479
33.29612908,-117.473114,-3,O,,,,,Yates_Oceanside,,,0.126662027
33.30559,-117.47892,2,MB,,,,,Yates_Oceanside,,,0.261773963
33.3055,-117.479,1,BF,,,,,Yates_Oceanside,,,0.231946996
33.30519,-117.47926,0,BF,,,,,Yates_Oceanside,,,0.142043068
33.30511,-117.47964,-1,O,,,,,Yates_Oceanside,,,0.118078287
33.30407546,-117.48044,-3,O,,,,,Yates_Oceanside,,,0.113607579
33.314,-117.48665,2,MB,,,,,Yates_Oceanside,,,0.271098822
33.31384,-117.48678,1,BF,,,,,Yates_Oceanside,,,0.21023853
33.31358,-117.48701,0,BF,,,,,Yates_Oceanside,,,0.152770831
33.31347,-117.48722,-1,O,,,,,Yates_Oceanside,,,0.118080647
33.3124635,-117.488022,-3,O,,,,,Yates_Oceanside,,,0.112773728
33.32003,-117.49256,2,MB,,,,,Yates_Oceanside,,,0.232359511
33.31994,-117.49265,1,BF,,,,,Yates_Oceanside,,,0.197019222
33.31976,-117.49282,0,BF,,,,,Yates_Oceanside,,,0.167713212
33.31962,-117.49317,-1,O,,,,,Yates_Oceanside,,,0.128637683
33.31869,-117.494098,-3,O,,,,,Yates_Oceanside,,,0.114907742
33.32753,-117.50033,2,MB,,,,,Yates_Oceanside,,,0.283291624
33.32742,-117.50044,1,BF,,,,,Yates_Oceanside,,,0.196055645
33.32724,-117.50066,0,BF,,,,,Yates_Oceanside,,,0.137773251
33.32702,-117.50103,-1,O,,,,,Yates_Oceanside,,,0.121880695
33.326272,-117.501826,-3,O,,,,,Yates_Oceanside,,,0.150824621
33.33528,-117.508596,2,MB,,,,,Yates_Oceanside,,,0.336604519
33.33514776,-117.5086739,1,BF,,,,,Yates_Oceanside,,,3.737168198
33.33505049,-117.5087794,0,BF,,,,,Yates_Oceanside,,,0.224676349
33.33474608,-117.5091098,-1,O,,,,,Yates_Oceanside,,,0.133451906
33.3338102,-117.5101253,-3,O,,,,,Yates_Oceanside,,,0.207910393
33.34152017,-117.516294,2,MB,,,,,Yates_Oceanside,,,0.288440561
33.34146407,-117.5163548,1,BF,,,,,Yates_Oceanside,,,0.638152394
33.34138255,-117.5164433,0,BF,,,,,Yates_Oceanside,,,7.766179122
33.34109737,-117.5167527,-1,O,,,,,Yates_Oceanside,,,0.129590928
33.34024833,-117.517674,-3,O,,,,,Yates_Oceanside,,,0.132843781
33.34759875,-117.5242334,2,MB,,,,,Yates_Oceanside,,,0.335593415
33.34753828,-117.524299,1,BF,,,,,Yates_Oceanside,,,1.307691936
33.34746161,-117.5243822,0,BF,,,,,Yates_Oceanside,,,0.17652881
33.3461002,-117.5258593,-3,O,,,,,Yates_Oceanside,,,0.119743096
33.23055741,-117.4161693,2,MB,,,,,Yates_Oceanside,,,0.240272591
33.2304886,-117.4162892,1,BF,,,,,Yates_Oceanside,,,0.2507845
33.23040358,-117.4164373,0,BF,,,,,Yates_Oceanside,,,0.249613823
33.23006105,-117.4170342,-1,O,,,,,Yates_Oceanside,,,0.24163292
33.22960991,-117.4178202,-3,O,,,,,Yates_Oceanside,,,0.174512926
33.23804816,-117.4221489,2,MB,,,,,Yates_Oceanside,,,0.246936018
33.23791209,-117.422386,1,BF,,,,,Yates_Oceanside,,,0.195709327
33.2378425,-117.4225073,0,BF,,,,,Yates_Oceanside,,,0.20028943
33.23765685,-117.4228307,-1,O,,,,,Yates_Oceanside,,,0.226055611
33.23707601,-117.4238427,-3,O,,,,,Yates_Oceanside,,,0.218904785
33.24545368,-117.4282775,2,MB,,,,,Yates_Oceanside,,,0.198488479
33.24537006,-117.4284232,1,BF,,,,,Yates_Oceanside,,,0.178144556
33.24528019,-117.4285798,0,BF,,,,,Yates_Oceanside,,,0.198953168
33.24496866,-117.4291226,-1,O,,,,,Yates_Oceanside,,,0.195096833
33.24414649,-117.430555,-3,O,,,,,Yates_Oceanside,,,0.124934275
33.331746,-117.505098,0.11,BF,,,,,Yates_Oceanside,,,0.349885558
33.335045,-117.508785,0.11,BF,,,,,Yates_Oceanside,,,0.248972325
33.338264,-117.51256,0.11,BF,,,,,Yates_Oceanside,,,0.287289814
33.341406,-117.516418,0.11,BF,,,,,Yates_Oceanside,,,0.185302811
33.344513,-117.520314,0.11,BF,,,,,Yates_Oceanside,,,0.270096832
33.347466,-117.524368,0.11,BF,,,,,Yates_Oceanside,,,0.244382402
33.350308,-117.528561,0.11,BF,,,,,Yates_Oceanside,,,0.273861279
33.341604,-117.516203,3,BB,,,,,Yates_Oceanside,,,0.322320527
33.341464,-117.516355,1,BF,,,,,Yates_Oceanside,,,0.386405338
33.341097,-117.516753,-1,O,,,,,Yates_Oceanside,,,0.176542376
33.340801,-117.517075,-2,O,,,,,Yates_Oceanside,,,0.111897491
33.339638,-117.518336,-4,O,,,,,Yates_Oceanside,,,0.176527744
33.35328,-117.53271,0.11,BF,,,,,Yates_Oceanside,,,0.248826174
33.230711,-117.415902,0.11,BF,,,,,Yates_Oceanside,,,0.207809166
33.23414,-117.419443,0.11,BF,,,,,Yates_Oceanside,,,0.212440605
33.237868,-117.422463,0.11,BF,,,,,Yates_Oceanside,,,0.20885028
33.241592,-117.425489,0.11,BF,,,,,Yates_Oceanside,,,0.21826318
33.245324,-117.428504,0.11,BF,,,,,Yates_Oceanside,,,0.197390486
33.238028,-117.422184,2,MB,,,,,Yates_Oceanside,,,0.249081512
33.237956,-117.42231,1,BF,,,,,Yates_Oceanside,,,0.206020894
33.237569,-117.422984,-1,O,,,,,Yates_Oceanside,,,0.285479769
33.237201,-117.423625,-3.7,O,,,,,Yates_Oceanside,,,0.172067803
33.236986,-117.424,-3.2,O,,,,,Yates_Oceanside,,,0.176795578
33.23671,-117.424482,-4.3,O,,,,,Yates_Oceanside,,,0.216454462
32.867948,-117.2539,0.11,BF,,,,,Yates_Oceanside,,,0.214682608
32.872522,-117.25231,0.11,BF,,,,,Yates_Oceanside,,,0.220704038
32.876607,-117.251336,0.11,BF,,,,,Yates_Oceanside,,,0.253424768
32.881099,-117.252131,0.11,BF,,,,,Yates_Oceanside,,,0.215546752
32.885759,-117.253463,0.11,BF,,,,,Yates_Oceanside,,,0.211391985
32.890354,-117.253763,0.11,BF,,,,,Yates_Oceanside,,,0.211487772
32.894143,-117.253818,0.11,BF,,,,,Yates_Oceanside,,,0.236073643
32.898389,-117.254338,0.11,BF,,,,,Yates_Oceanside,,,0.202137301
32.902847,-117.255166,0.11,BF,,,,,Yates_Oceanside,,,0.225834198
32.907289,-117.256096,0.11,BF,,,,,Yates_Oceanside,,,0.250425023
32.91168,-117.257345,0.11,BF,,,,,Yates_Oceanside,,,0.270001391
32.916017,-117.258941,0.11,BF,,,,,Yates_Oceanside,,,0.271674402
32.920523,-117.259463,0.11,BF,,,,,Yates_Oceanside,,,0.248596082
32.926334,-117.259857,0.11,BF,,,,,Yates_Oceanside,,,0.252545112
32.930828,-117.260457,0.11,BF,,,,,Yates_Oceanside,,,0.24615374
32.934907,-117.261356,0.11,BF,,,,,Yates_Oceanside,,,0.287309402
32.939301,-117.262593,0.11,BF,,,,,Yates_Oceanside,,,0.218696421
32.898504,-117.253608,2.5,BB,,,,,Yates_Oceanside,,,0.163510349
32.898446,-117.253908,1,BF,,,,,Yates_Oceanside,,,0.18794095
32.898271,-117.255087,-1,O,,,,,Yates_Oceanside,,,0.264410384
32.898133,-117.255966,-3.55,O,,,,,Yates_Oceanside,,,0.162684862
32.898077,-117.256319,-3.05,O,,,,,Yates_Oceanside,,,0.159820528
32.898006,-117.256768,-4,O,,,,,Yates_Oceanside,,,0.146581036
